,일베,웃대,오유,slrclub,네이트 판,클리앙,뽐뿌,배스티즈,MLB파크,에펨코리아,루리웹,더쿠,이토랜드,보배드림,와이고수,개드립,가생이,딴지일보,82쿡,인스티즈,야구 갤러리,롤 갤러리,NBA 갤러리,주식 갤러리,프로듀스 X 101 갤러리,우울증 갤러리,인방 갤러리,스트리머 갤러리,남연 갤러리,LoL 인벤,wow 인벤,오버워치 인벤,스타 인벤,리니지 인벤,메이플 인벤,디젤매니아,중고나라,맘스홀릭베이비,더먹자,lolkor,powder room,맘이베베,레몬테라스,directwedding,부동산 스터디,독취사,몰테일 스토리,제5 인격 공식카페,광수방 광주맘 수다방,세븐 나이츠 공식카페,캠핑 퍼스트,농라,다낭 도깨비,수만휘,순광맘,좀비 고등학교 모바일,창원 줌마렐라,대구맘 365,다낭 고스트,우왁끼,아사모,베나자,여성시대,도탁스,쭉빵카페,이종격투기,달빛조각사 게임 공식카페,樂 SOCCER,소울드레서,엽기 혹은 진실,텐인텐,엑스원 공식 펜카페,디젤 매니아,ILoveNBA,남성시대,한류열풍 사랑,대구맘,부산맘,귀농사모/한국귀농인협회,제주맘,텐인텐2,뉴빵카페,임출카페,소주담
2017-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,11,2,99,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,420,5,319,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,74,2,39
2017-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,12,3,114,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,431,5,360,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,78,2,41
2017-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,12,3,119,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,2,0,0,0,3,0,443,5,395,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0,83,2,44
2017-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,15,3,125,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,2,0,0,0,3,0,454,5,435,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,88,2,46
2017-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,15,3,132,0,0,0,0,2,3,0,1,0,0,2,0,0,1,0,2,0,0,0,3,0,474,6,468,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,89,2,48
2017-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,17,3,138,0,0,0,0,2,3,0,1,0,0,2,0,0,1,0,2,0,0,0,3,0,486,6,490,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,90,2,52
2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,17,3,147,0,0,0,0,3,4,0,1,0,0,2,0,0,1,0,3,1,0,0,3,0,497,6,522,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,0,95,2,53
2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,18,3,153,0,0,1,0,3,5,0,1,0,0,3,1,0,1,0,3,2,0,0,3,0,510,6,565,0,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,99,2,59
2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,18,3,157,0,0,1,0,3,5,0,1,0,0,3,2,0,1,0,3,2,0,0,3,0,520,8,608,1,0,4,0,8,0,0,0,0,1,0,0,1,0,0,0,101,2,63
2017-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,19,3,166,0,0,2,0,3,5,0,1,0,0,4,2,0,1,0,3,2,0,0,3,0,533,8,650,1,0,4,0,8,0,0,0,0,1,0,0,1,0,0,0,106,2,67
2017-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,20,3,172,0,0,5,0,3,5,0,1,0,0,4,2,0,1,0,3,2,0,0,3,0,554,8,692,1,0,5,0,9,0,0,0,0,1,0,0,1,0,0,0,106,2,70
2017-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,21,3,177,0,0,5,0,3,5,0,1,0,0,4,2,0,1,0,3,3,0,0,4,0,565,8,745,1,0,5,0,11,0,0,0,0,1,0,0,1,0,0,0,108,2,75
2017-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,4,21,3,184,0,0,6,0,3,5,0,1,0,0,4,2,0,1,0,3,3,0,0,4,0,597,8,815,1,0,5,0,13,0,0,0,0,1,0,0,1,0,0,0,113,2,82
2017-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,5,21,3,190,0,0,7,0,3,5,0,1,0,0,4,2,0,1,0,3,3,0,0,4,0,611,9,852,1,0,6,0,13,0,0,0,0,1,0,0,1,0,0,0,115,2,93
2017-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,6,21,3,190,0,0,7,0,3,5,0,1,0,1,4,3,0,1,0,3,3,0,0,4,0,623,11,890,1,0,6,0,13,0,0,0,0,1,0,0,1,0,0,0,117,3,97
2017-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,6,21,3,193,0,0,7,0,3,7,0,1,0,1,5,3,0,1,0,3,3,0,0,4,0,645,11,931,1,0,6,0,13,0,0,0,0,1,0,0,1,0,0,0,118,3,101
2017-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,6,21,3,207,0,0,7,0,3,9,0,1,0,1,5,4,0,1,0,3,4,0,0,4,0,658,11,981,1,0,6,0,13,0,0,0,0,1,0,0,1,0,0,0,120,3,106
2017-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,7,21,3,217,0,0,7,0,4,14,0,1,0,1,5,4,1,1,0,3,4,0,0,5,0,690,11,1026,1,0,6,0,13,0,0,0,0,1,0,0,1,0,0,0,124,3,110
2017-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,7,22,3,227,0,0,7,0,4,16,0,1,0,1,7,4,1,1,0,3,4,0,1,6,0,719,12,1059,2,0,6,0,15,0,0,0,0,1,0,0,1,0,0,0,124,3,116
2017-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,7,23,3,237,0,0,7,0,4,18,0,1,0,1,8,4,1,1,0,3,4,0,1,8,0,735,13,1110,2,0,6,0,16,0,0,0,0,1,0,0,1,0,0,0,125,3,127
2018-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,7,23,3,244,0,0,7,0,4,18,0,1,1,1,9,4,2,1,0,3,4,0,1,9,0,749,14,1157,2,0,6,0,16,0,0,0,0,1,0,0,1,0,0,0,127,3,128
2018-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,7,23,3,248,0,0,8,0,4,19,0,2,1,1,11,4,2,1,0,3,4,0,1,9,0,762,18,1256,3,0,6,0,16,0,0,0,0,1,0,0,1,0,0,0,131,3,133
2018-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,7,23,3,254,0,0,8,0,4,21,0,2,1,1,13,5,3,1,0,3,4,0,2,11,0,771,19,1329,3,0,6,1,16,0,0,0,0,1,0,0,1,0,0,0,132,3,137
2018-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,7,23,3,260,0,0,8,0,4,21,0,2,2,1,13,5,3,1,1,3,4,0,2,13,0,792,20,1407,3,0,6,1,16,0,0,0,0,1,0,0,1,0,0,0,134,3,144
2018-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,9,23,3,265,0,0,9,0,4,21,0,2,2,1,13,6,3,1,1,3,4,0,2,15,0,800,20,1460,3,0,6,1,17,0,0,0,0,1,0,0,1,0,0,0,134,3,147
2018-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,10,23,3,271,0,0,9,1,4,22,0,2,2,1,13,7,4,1,1,3,4,0,2,15,0,815,20,1514,3,0,6,1,17,0,0,0,0,1,0,0,1,0,0,0,134,3,151
2018-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,11,23,3,288,0,0,9,1,4,24,0,3,2,1,14,8,4,1,1,3,4,0,3,15,0,831,21,1556,3,0,6,1,18,0,0,0,0,1,0,0,1,0,0,0,134,3,153
2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,11,24,3,292,0,0,10,1,4,24,0,3,2,1,16,8,4,1,1,3,4,0,3,16,0,842,21,1612,3,0,6,1,18,0,0,0,0,1,0,0,1,0,0,0,134,3,156
2018-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,11,24,3,299,0,0,11,1,4,25,0,4,3,1,16,10,4,1,1,4,4,0,3,17,0,853,22,1665,3,0,6,1,19,0,0,0,0,1,0,0,1,0,0,0,137,4,158
2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,11,24,3,305,0,0,11,1,4,25,0,5,3,1,19,10,5,1,1,4,4,0,3,17,0,868,22,1722,3,0,6,1,19,0,0,0,0,1,0,0,1,0,0,0,138,4,161
2018-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,11,24,3,310,9,0,11,1,4,26,0,6,3,1,19,15,5,1,1,4,6,0,4,18,0,888,22,1791,3,0,8,1,21,0,0,0,0,1,0,0,1,0,0,0,139,4,164
2018-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,11,24,5,316,21,0,11,1,4,27,0,6,3,1,20,17,5,1,1,4,6,0,4,18,0,906,22,1848,3,0,8,1,21,0,0,0,0,1,0,0,1,0,0,0,141,4,168
2018-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,13,25,5,323,26,0,13,1,4,28,0,7,4,1,22,18,5,1,1,4,6,0,4,18,0,918,25,1885,3,0,8,1,23,0,0,0,0,1,0,0,1,0,0,0,141,4,169
2018-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,13,25,5,325,29,0,13,1,4,28,0,7,5,2,22,20,5,1,1,4,6,0,4,18,0,935,26,1919,3,0,9,2,23,0,0,0,0,1,0,0,1,0,0,0,146,4,174
2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,15,25,5,331,33,0,15,1,4,28,0,7,7,3,22,26,5,1,1,4,7,0,6,18,1,959,27,1963,3,0,9,3,23,0,0,0,0,1,0,0,1,0,0,0,146,4,177
2018-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,15,25,5,335,37,0,16,1,5,28,0,7,9,3,22,33,5,1,1,5,7,0,7,18,4,976,30,2019,3,0,9,3,24,0,0,0,0,1,0,0,1,0,0,0,148,4,178
2018-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,55,15,25,5,342,43,0,18,1,5,30,0,7,9,3,23,37,5,1,1,6,7,0,7,18,4,998,30,2062,3,0,10,3,25,0,0,0,0,1,0,0,1,0,0,0,152,4,179
2018-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,15,25,6,349,52,0,22,1,5,30,0,9,9,3,24,37,6,1,1,6,7,0,9,19,4,1026,31,2103,3,0,10,3,27,0,0,0,0,1,0,0,1,0,0,0,153,4,183
2018-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,58,16,26,7,359,60,0,26,1,5,31,0,9,10,3,24,38,6,1,1,6,7,0,10,19,4,1047,32,2136,3,0,10,5,27,0,0,0,0,1,0,1,1,0,0,0,155,4,187
2018-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,62,18,26,7,368,69,0,28,1,5,32,1,9,10,5,24,41,7,1,1,7,7,0,10,21,4,1078,32,2172,3,0,10,5,27,0,0,0,0,1,0,1,1,0,0,0,156,4,190
2018-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,63,19,27,7,378,84,0,28,1,5,35,1,9,10,5,24,42,7,1,1,7,8,0,11,22,5,1101,32,2210,3,0,11,6,27,0,0,0,0,1,0,1,1,0,0,0,157,4,192
2018-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,63,20,28,7,386,103,0,30,1,5,41,1,9,10,5,24,44,7,1,1,7,9,1,13,22,6,1140,33,2240,3,0,11,7,28,0,0,0,0,1,0,1,1,0,0,0,158,4,193
2018-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,64,21,28,7,396,116,0,34,1,6,46,2,9,10,6,24,46,7,2,1,8,9,2,14,22,7,1166,35,2273,3,0,11,7,30,0,0,0,0,1,0,1,1,0,0,0,159,4,195
2018-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,21,29,7,404,122,0,37,1,6,48,2,15,10,6,25,49,7,3,1,10,9,3,14,25,7,1185,37,2298,3,0,11,9,30,0,0,0,0,1,0,1,1,0,0,0,162,4,196
2019-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,67,22,30,7,404,128,0,38,1,6,49,3,16,10,6,25,50,8,3,1,13,9,5,14,25,8,1194,37,2321,3,0,11,10,30,0,0,0,0,1,0,1,1,0,0,0,162,4,199
2019-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,69,22,31,7,409,134,0,44,1,6,51,3,16,10,6,25,50,8,3,1,13,9,6,14,26,9,1211,37,2359,3,0,12,11,30,0,0,0,0,1,0,1,1,0,0,0,163,4,202
2019-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,70,25,31,8,414,140,0,46,1,6,51,3,16,10,6,28,54,8,3,1,13,10,6,14,26,10,1240,39,2388,4,0,12,11,31,0,0,0,0,1,0,1,1,0,0,0,164,4,205
2019-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,71,26,31,8,418,144,0,48,1,6,52,9,17,10,6,28,55,9,3,1,13,10,6,14,30,10,1255,44,2436,4,0,12,13,32,0,0,0,0,1,0,1,1,0,0,0,165,4,209
2019-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,27,31,8,424,154,0,49,1,6,53,9,19,10,8,29,61,9,4,1,15,11,7,14,31,11,1274,48,2469,4,0,14,14,32,0,0,0,0,1,0,1,1,0,0,0,165,4,209
2019-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,72,29,31,8,431,164,0,54,1,6,57,10,20,10,8,31,64,9,4,1,15,11,8,15,31,12,1294,48,2503,4,0,14,14,33,0,0,0,0,1,0,1,1,0,0,0,166,4,211
2019-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,72,31,31,8,436,171,0,61,1,7,58,11,21,10,9,32,70,9,5,1,16,13,9,15,31,13,1314,48,2524,4,0,14,15,33,0,0,0,0,1,0,1,1,0,0,0,166,4,211
2019-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,73,33,31,8,439,174,0,66,1,7,58,16,22,10,10,33,74,9,5,1,16,14,9,15,32,13,1327,49,2546,4,0,14,15,33,0,0,0,0,1,0,1,1,0,0,0,167,4,213
2019-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,73,35,31,9,444,180,0,70,1,7,58,17,25,10,11,33,75,9,5,1,16,14,11,15,34,16,1338,51,2560,4,0,14,15,34,0,0,0,0,1,0,1,1,0,0,1,167,4,214
2019-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,73,37,31,9,448,183,0,71,1,7,58,20,26,10,11,33,79,9,5,1,17,15,12,17,34,21,1358,53,2587,4,0,15,16,36,0,0,0,0,1,0,1,1,0,0,1,167,4,217
2019-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,73,40,31,9,453,199,0,73,1,7,59,22,26,11,11,33,84,9,5,1,18,16,17,18,34,27,1381,54,2604,4,0,16,17,37,0,0,1,0,1,0,1,1,0,0,1,169,4,219
2019-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,41,31,9,458,207,0,78,1,8,60,22,28,11,14,33,94,9,5,1,18,16,17,21,34,31,1399,54,2633,4,0,16,17,37,0,0,1,0,1,0,1,1,0,0,1,170,4,220
2019-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,43,31,10,461,220,0,84,1,8,61,30,31,11,15,35,97,9,5,3,18,17,18,21,35,34,1421,54,2648,4,0,16,19,38,0,0,1,0,1,0,1,1,0,0,1,171,4,222
2019-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,80,44,31,10,467,228,0,93,1,8,61,31,32,11,18,37,105,9,5,3,18,19,19,22,35,36,1432,56,2655,4,0,17,20,38,0,0,1,0,1,0,1,1,0,0,1,171,4,223
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,82,47,31,10,471,232,0,94,1,9,61,33,33,11,21,37,114,9,5,3,19,21,21,25,35,39,1446,56,2670,4,0,17,20,38,0,9,1,0,1,0,1,2,0,0,2,171,4,225
2019-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,86,50,31,10,473,236,0,97,1,9,61,37,35,11,23,37,121,9,5,3,20,22,21,26,37,40,1459,57,2688,4,0,17,21,39,0,42,1,0,1,0,1,2,0,0,2,171,4,228
2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,89,51,31,10,476,243,0,99,3,9,61,41,36,11,23,37,129,9,6,6,20,22,24,26,41,43,1476,59,2713,4,0,18,21,39,0,46,1,0,1,0,1,2,0,0,2,172,4,228
2019-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,90,53,31,11,480,258,0,103,3,9,61,44,36,11,26,37,132,9,6,6,21,23,25,26,45,46,1489,63,2739,5,0,18,21,40,0,47,1,0,1,0,1,2,0,0,2,172,5,228
