,일베,웃대,오유,slrclub,네이트 판,클리앙,뽐뿌,배스티즈,MLB파크,에펨코리아,루리웹,더쿠,이토랜드,보배드림,와이고수,개드립,가생이,딴지일보,82쿡,인스티즈,야구 갤러리,롤 갤러리,NBA 갤러리,주식 갤러리,프로듀스 X 101 갤러리,우울증 갤러리,인방 갤러리,스트리머 갤러리,남연 갤러리,LoL 인벤,wow 인벤,오버워치 인벤,스타 인벤,리니지 인벤,메이플 인벤,디젤매니아,중고나라,맘스홀릭베이비,더먹자,lolkor,powder room,맘이베베,레몬테라스,directwedding,부동산 스터디,독취사,몰테일 스토리,제5 인격 공식카페,광수방 광주맘 수다방,세븐 나이츠 공식카페,캠핑 퍼스트,농라,다낭 도깨비,수만휘,순광맘,좀비 고등학교 모바일,창원 줌마렐라,대구맘 365,다낭 고스트,우왁끼,아사모,베나자,여성시대,도탁스,쭉빵카페,이종격투기,달빛조각사 게임 공식카페,樂 SOCCER,소울드레서,엽기 혹은 진실,텐인텐,엑스원 공식 펜카페,디젤 매니아,ILoveNBA,남성시대,한류열풍 사랑,대구맘,부산맘,귀농사모/한국귀농인협회,제주맘,텐인텐2,뉴빵카페,임출카페,소주담
2017-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
2017-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
2017-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26
2017-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,49,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,37
2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0,59,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,45
2017-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,89,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,63
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0,117,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,74
2017-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,105,0,174,0,0,1,0,5,0,0,0,0,0,1,2,1,0,0,0,0,0,94
2017-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,139,0,248,0,0,1,0,6,0,0,0,0,0,1,2,1,0,0,0,2,0,103
2018-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,185,1,352,0,0,3,0,9,0,0,0,0,0,1,2,1,0,0,0,3,0,118
2018-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,241,1,472,0,0,3,0,9,0,0,0,0,0,2,2,1,0,0,0,5,0,131
2018-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,294,1,560,0,0,3,0,12,0,0,0,0,0,2,2,1,0,0,0,7,0,150
2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,0,1,0,0,1056,11,864,1,0,57,0,38,1,0,0,1,0,5,8,1,0,0,3,8,1,272
2018-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,0,2,0,0,1148,12,979,3,0,61,0,42,1,0,0,1,0,5,8,1,0,0,3,11,1,313
2018-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,0,2,0,0,1203,14,1055,3,0,63,0,47,1,0,0,1,0,5,8,1,0,0,3,12,1,340
2018-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5,1,0,3,0,0,1240,17,1124,3,0,67,0,52,1,0,0,1,0,5,8,1,0,0,3,12,1,363
2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,6,1,0,3,0,0,1278,19,1172,3,0,68,0,53,1,0,0,1,0,5,8,2,0,0,3,13,1,378
2018-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,6,2,0,3,0,0,1324,20,1219,3,0,79,0,56,1,0,0,1,0,6,9,2,0,0,4,14,1,390
2018-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,6,2,0,3,0,0,1352,21,1271,3,0,80,0,56,1,0,0,1,0,6,9,2,0,0,4,15,1,416
2018-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,11,1,0,0,0,0,1,0,1,1,0,0,0,2,0,7,6,2,0,3,0,0,1382,23,1318,3,0,82,0,58,1,0,0,1,0,6,9,2,0,0,4,16,1,433
2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,14,2,0,0,0,0,1,0,1,1,0,0,0,2,0,7,6,2,0,4,0,0,1427,26,1378,3,0,84,0,60,1,0,0,1,0,6,9,2,0,0,4,17,1,451
2018-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,16,2,0,0,0,0,1,0,2,1,0,0,1,2,0,7,7,2,0,5,0,0,1470,27,1426,4,0,93,0,63,1,0,0,1,0,6,9,2,0,0,4,19,1,468
2018-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,20,4,0,0,0,0,1,0,2,2,0,0,1,2,0,8,8,2,0,5,0,0,1523,31,1474,5,0,99,1,66,1,0,0,1,0,6,9,2,0,0,4,20,1,476
2018-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,21,5,0,1,0,0,1,0,2,2,0,0,1,2,0,8,8,2,0,6,0,0,1554,35,1504,7,0,105,1,66,1,0,0,3,0,8,9,2,0,0,4,21,1,484
2018-08-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,2,23,8,0,1,0,0,1,0,2,2,0,0,2,2,0,8,8,2,0,8,0,0,1596,39,1548,7,0,112,3,67,1,0,0,3,0,8,9,2,0,0,4,22,1,496
2018-09-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,6,1,3,37,11,0,2,0,0,1,0,4,2,0,0,4,5,0,9,12,4,1,9,0,0,1698,51,1630,11,0,131,6,70,1,0,0,3,0,10,12,3,0,0,4,27,1,503
2018-09-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,10,1,3,39,12,0,2,0,0,2,1,4,2,0,0,4,5,1,10,14,4,1,11,0,0,1746,58,1677,15,0,140,6,73,2,0,0,3,1,12,12,4,0,0,4,27,1,520
2018-10-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,14,1,5,40,13,0,2,0,0,2,2,4,2,0,0,4,6,1,11,15,4,1,13,0,0,1773,59,1697,16,0,150,7,73,3,0,0,3,1,12,12,4,0,0,4,29,1,529
2018-10-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,18,1,5,45,14,0,2,0,0,2,2,5,2,0,0,4,6,2,11,16,5,1,14,0,0,1816,61,1732,17,0,154,7,74,3,0,0,3,1,12,12,4,0,0,4,29,1,537
2018-11-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10,27,1,6,48,15,0,2,0,0,2,2,5,2,0,0,4,6,2,12,20,6,1,14,0,1,1847,61,1762,17,0,157,7,75,3,0,0,3,1,12,12,4,0,0,4,31,1,540
2018-11-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,36,1,6,53,16,0,2,0,0,2,3,6,2,0,0,4,7,2,12,20,6,1,15,0,1,1877,61,1787,17,0,161,8,75,3,0,0,3,1,12,12,5,0,0,4,33,1,548
2018-12-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,36,1,6,53,18,0,2,0,0,3,4,6,2,0,0,5,7,2,12,21,8,1,16,0,1,1901,63,1809,17,0,163,8,76,3,0,0,3,1,12,12,5,0,0,4,33,1,549
2018-12-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,39,1,6,54,19,0,3,0,0,3,4,7,2,0,0,6,8,2,12,25,8,1,16,1,2,1925,64,1829,17,0,169,9,79,3,0,0,3,1,12,12,5,0,0,4,35,1,554
2019-01-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,40,1,7,55,20,0,4,0,0,4,5,10,4,0,0,6,8,3,12,28,8,1,16,2,2,1949,65,1846,18,0,172,9,79,3,0,0,3,1,13,12,5,0,0,4,35,1,557
2019-01-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,44,1,9,58,22,0,4,0,0,4,6,13,4,0,0,8,8,3,12,30,10,1,17,2,2,1979,72,1876,18,0,178,10,83,3,0,0,3,1,13,12,5,0,0,4,35,1,563
2019-02-09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,12,45,1,13,59,23,0,5,0,0,4,7,13,5,0,0,10,8,3,12,32,11,1,17,3,3,2003,73,1894,19,0,178,10,85,3,0,0,3,1,13,12,5,0,0,4,35,1,566
2019-02-24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,47,1,15,61,23,0,5,0,0,4,8,14,5,0,0,11,8,3,13,34,11,1,17,3,4,2055,75,1914,20,0,178,10,85,3,0,0,3,1,13,12,5,0,0,4,35,1,570
2019-03-11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,15,51,1,20,61,25,0,5,0,0,4,8,15,5,0,0,13,8,3,13,37,11,1,17,3,5,2083,75,1933,20,0,180,10,86,3,0,0,3,1,13,12,5,0,0,4,36,1,572
2019-03-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,16,55,1,23,61,27,0,5,0,0,4,10,15,5,0,0,13,8,4,14,37,11,1,17,3,5,2101,76,1941,20,0,182,12,87,3,0,0,3,1,13,12,5,0,0,4,36,1,575
2019-04-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,20,58,1,24,62,28,0,5,0,1,4,10,18,5,0,0,13,8,4,15,37,11,1,17,3,6,2120,82,1949,20,0,185,12,87,3,0,0,3,1,14,12,6,0,0,4,36,2,578
2019-04-25,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,24,61,1,28,62,29,0,5,0,1,4,11,18,5,1,0,14,8,4,16,37,11,1,17,3,7,2139,84,1972,20,0,185,13,87,3,0,0,3,1,14,12,6,0,0,4,36,2,583
2019-05-10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,24,63,1,32,63,29,0,5,0,1,4,12,18,5,1,0,17,8,4,16,37,12,3,17,3,8,2152,85,1987,20,0,187,13,87,3,0,0,3,1,14,12,6,0,0,4,37,2,585
2019-05-25,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,26,67,1,35,64,29,0,5,0,1,4,13,19,5,1,0,17,8,5,16,38,13,3,17,3,10,2167,85,1999,21,0,190,14,89,3,0,0,3,1,16,12,6,0,0,4,38,2,587
2019-06-09,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,26,69,1,37,64,30,0,5,0,1,4,13,19,5,2,0,17,9,5,16,39,14,3,18,4,10,2186,86,2008,21,0,202,14,90,3,0,0,3,1,16,12,6,0,0,4,38,2,597
2019-06-24,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,29,71,1,37,66,30,0,5,0,1,4,14,19,5,2,0,18,9,5,18,40,15,3,18,4,10,2197,90,2022,22,0,211,14,91,3,0,0,3,1,17,12,7,0,0,4,39,2,603
2019-07-09,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,38,73,1,37,67,30,0,6,0,1,4,14,20,5,2,0,18,9,5,18,40,16,3,19,4,10,2211,91,2041,23,0,212,14,93,3,0,0,4,1,17,13,7,0,0,4,39,2,606
2019-07-24,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,41,76,1,37,67,31,0,7,0,1,4,15,20,5,2,0,18,9,5,24,40,16,4,20,4,11,2222,92,2054,25,0,213,16,93,3,1,0,4,1,17,13,7,0,0,4,39,2,608
2019-08-08,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,41,76,1,37,67,33,0,7,0,1,4,15,23,5,2,0,18,9,5,25,41,16,5,21,4,11,2244,94,2064,25,0,217,16,94,3,5,0,4,1,17,13,7,0,0,4,39,2,611
2019-08-23,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,79,1,38,67,35,0,7,0,1,4,15,26,5,3,0,19,9,5,26,43,17,5,22,4,11,2253,96,2072,26,0,219,16,96,3,6,0,4,1,17,13,7,0,0,4,39,2,613
2019-09-07,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,81,1,38,68,35,0,7,0,1,4,17,28,5,3,0,19,11,5,26,43,17,6,23,4,11,2270,96,2079,26,0,221,16,96,3,7,0,4,1,17,13,7,0,0,4,39,2,616
2019-09-22,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,83,1,38,69,35,0,7,0,1,4,17,28,5,3,0,19,13,6,26,43,17,6,24,4,13,2282,96,2091,26,0,221,16,97,3,7,0,4,2,17,13,7,0,0,4,39,2,617
