,일베,웃대,오유,slrclub,네이트 판,클리앙,뽐뿌,배스티즈,MLB파크,에펨코리아,루리웹,더쿠,이토랜드,보배드림,와이고수,개드립,가생이,딴지일보,82쿡,인스티즈,야구 갤러리,롤 갤러리,NBA 갤러리,주식 갤러리,프로듀스 X 101 갤러리,우울증 갤러리,인방 갤러리,스트리머 갤러리,남연 갤러리,LoL 인벤,wow 인벤,오버워치 인벤,스타 인벤,리니지 인벤,메이플 인벤,디젤매니아,중고나라,맘스홀릭베이비,더먹자,lolkor,powder room,맘이베베,레몬테라스,directwedding,부동산 스터디,독취사,몰테일 스토리,제5 인격 공식카페,광수방 광주맘 수다방,세븐 나이츠 공식카페,캠핑 퍼스트,농라,다낭 도깨비,수만휘,순광맘,좀비 고등학교 모바일,창원 줌마렐라,대구맘 365,다낭 고스트,우왁끼,아사모,베나자,여성시대,도탁스,쭉빵카페,이종격투기,달빛조각사 게임 공식카페,樂 SOCCER,소울드레서,엽기 혹은 진실,텐인텐,엑스원 공식 펜카페,디젤 매니아,ILoveNBA,남성시대,한류열풍 사랑,대구맘,부산맘,귀농사모/한국귀농인협회,제주맘,텐인텐2,뉴빵카페,임출카페,소주담
2017-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,3,5,1,0,0,0,0,0,1,0,0,3278,0,0,0,0,0,3,0,2,0,0,1,0,415,2,180,0,0,26,0,5,0,0,0,0,0,1,1,0,0,0,0,15,0,15
2017-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,4,5,1,0,0,0,0,0,1,0,0,3447,0,0,0,0,0,3,0,2,0,0,1,0,464,3,195,0,0,28,0,6,0,0,0,0,0,1,1,0,0,0,0,15,0,20
2017-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,4,5,2,0,0,0,0,0,2,0,0,3592,0,0,0,0,0,3,0,2,0,0,1,0,507,3,212,0,0,31,0,6,0,0,0,0,0,1,1,0,0,0,0,15,0,22
2017-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,6,5,2,0,0,0,0,0,2,0,0,3744,0,0,0,0,0,3,0,2,0,0,1,0,544,3,220,0,0,35,0,6,0,0,0,0,0,1,1,0,0,0,0,15,1,23
2017-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,6,5,2,0,0,0,0,0,2,0,0,3911,0,0,0,0,0,3,0,2,0,0,1,0,592,5,237,1,0,35,0,7,0,0,0,0,0,1,1,0,0,0,0,17,1,25
2017-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,6,5,2,0,0,0,0,0,2,0,0,4009,0,0,0,0,0,3,0,3,0,0,1,0,607,5,239,1,0,35,0,7,0,0,0,1,0,1,1,0,0,0,0,17,1,28
2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,7,5,2,0,0,0,0,0,2,0,0,4084,0,0,0,0,0,4,0,3,0,0,1,0,630,9,245,1,0,40,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,31
2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,8,5,3,0,0,0,0,0,2,0,0,4133,0,0,0,0,0,4,0,3,0,0,1,0,669,9,253,1,0,41,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,31
2017-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,8,5,3,0,0,0,0,0,2,0,0,4208,0,0,0,0,0,4,0,3,0,0,1,0,684,10,259,2,0,42,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,32
2017-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,8,5,5,0,0,0,0,0,2,0,0,4354,0,0,0,0,0,4,0,3,0,0,1,0,709,10,267,3,0,42,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,32
2017-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,8,6,5,0,0,0,0,0,2,0,0,4451,0,0,0,0,0,4,0,3,0,0,1,0,748,11,277,3,0,44,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,33
2017-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,9,6,5,0,0,0,0,0,2,0,0,4520,0,0,0,0,0,4,0,3,0,0,1,0,800,11,287,3,0,49,0,7,0,0,0,1,0,1,1,0,0,0,0,20,1,38
2017-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,10,6,5,0,0,0,0,0,2,0,0,4569,0,0,0,0,0,4,0,3,0,0,1,0,882,12,298,3,0,52,0,8,0,0,0,1,0,1,1,0,0,0,0,22,2,43
2017-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,10,6,5,0,0,0,0,0,2,0,0,4632,0,0,0,0,0,4,0,5,0,0,1,0,943,12,316,3,0,53,0,9,0,0,0,1,0,1,1,1,0,0,0,22,2,44
2017-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,10,6,5,0,0,0,0,0,2,0,0,4710,0,0,0,0,0,4,0,5,0,0,1,0,995,13,328,3,0,55,0,10,0,0,0,1,0,1,1,1,0,0,1,22,2,46
2017-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,11,6,5,0,0,0,0,0,2,0,0,4852,0,0,0,1,0,4,0,5,0,0,1,0,1041,13,336,4,0,56,0,10,0,0,0,1,0,1,1,1,0,0,1,22,2,48
2017-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,11,6,6,0,0,0,0,0,2,0,0,4915,0,0,0,1,0,4,0,5,0,0,1,0,1058,13,350,4,0,56,0,10,0,0,0,1,0,1,1,1,0,0,1,22,2,48
2017-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,11,6,7,0,0,0,0,0,2,0,0,4952,0,0,0,1,0,4,0,6,0,0,1,0,1091,13,354,4,0,56,0,11,0,0,0,1,0,1,1,1,0,0,1,22,2,51
2017-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,11,6,7,0,0,0,0,0,3,0,0,4983,0,0,0,1,0,4,0,6,0,0,1,0,1158,15,363,4,0,59,0,12,0,0,0,1,0,1,1,1,0,0,1,22,2,53
2017-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,11,6,7,0,0,0,0,0,3,0,0,5028,0,0,0,1,0,4,0,6,0,0,1,0,1174,16,370,4,0,59,0,16,0,0,0,1,0,1,1,1,0,0,1,22,2,53
2018-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,11,6,7,0,0,0,0,0,3,0,0,5091,0,0,0,1,0,4,0,6,0,0,1,0,1193,16,379,5,0,59,0,17,0,0,0,1,0,1,1,1,0,0,1,22,2,53
2018-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,11,6,7,0,0,0,0,0,3,0,0,5148,0,0,0,1,0,4,0,6,0,0,1,0,1208,16,382,6,0,59,0,17,0,0,0,1,0,1,1,1,0,0,1,22,2,54
2018-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,11,6,7,0,0,0,0,0,3,0,0,5183,0,0,0,1,0,4,0,6,0,0,1,0,1220,16,392,6,0,59,0,17,0,0,0,1,0,1,1,1,0,0,1,23,2,57
2018-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,4,11,7,7,0,0,0,0,0,3,0,0,5235,0,0,0,1,0,4,0,6,0,0,1,0,1237,16,399,6,0,60,0,17,0,0,0,1,0,1,1,1,0,0,1,23,2,57
2018-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,4,11,7,7,0,0,0,0,0,3,0,0,5267,0,0,0,1,0,4,0,7,0,0,1,0,1242,16,408,6,0,61,0,17,0,0,0,1,0,1,1,1,0,0,1,23,2,57
2018-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,5,11,7,7,0,0,0,0,0,3,0,0,5298,0,0,0,1,0,4,0,7,0,0,1,0,1248,17,413,7,0,64,0,18,0,0,0,1,0,1,1,1,0,0,1,23,2,57
2018-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,5,11,7,8,0,0,0,0,0,3,0,0,5328,0,0,0,1,0,4,0,7,0,0,1,0,1251,18,414,7,0,64,0,18,0,0,0,1,0,1,1,1,0,0,1,23,2,57
2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,7,11,8,8,0,0,0,0,0,3,0,0,5359,0,0,0,1,0,4,1,8,0,0,1,0,1252,18,416,7,0,64,0,18,0,0,0,1,0,1,1,1,0,0,1,23,2,59
2018-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,7,11,8,10,0,0,0,0,0,3,0,0,5392,0,0,0,1,0,4,1,8,0,0,1,0,1267,18,422,7,0,65,0,19,0,0,0,1,0,2,1,1,0,0,1,23,2,62
2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,8,11,8,10,0,0,0,0,0,3,0,0,5400,0,0,0,1,0,4,1,8,0,0,1,0,1276,18,426,7,0,65,1,19,0,0,0,1,0,2,1,2,0,0,1,23,3,62
2018-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,8,11,9,10,0,0,0,0,0,3,0,0,5417,0,0,0,1,0,4,1,8,0,0,1,0,1280,18,428,7,0,65,1,19,0,0,0,1,0,2,1,2,0,0,1,23,4,63
2018-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8,11,9,10,0,0,0,0,0,3,0,0,5423,0,0,0,1,0,4,1,8,0,0,1,0,1288,18,430,7,0,65,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,63
2018-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8,11,9,13,0,0,0,0,0,3,0,0,5441,0,0,0,1,0,4,1,8,0,0,1,0,1294,18,434,7,0,65,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,63
2018-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,8,11,9,16,0,0,0,0,0,3,0,0,5449,0,0,1,1,0,4,1,8,0,0,1,0,1298,18,437,7,0,68,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,65
2018-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,8,11,9,16,0,0,0,0,0,3,0,0,5467,0,0,1,1,0,4,1,8,0,0,1,0,1301,18,438,8,0,68,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,65
2018-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,8,11,9,16,0,0,0,0,0,3,0,0,5484,0,0,1,1,0,4,1,8,0,0,1,0,1303,21,443,8,0,69,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,65
2018-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,8,11,9,16,0,0,0,0,0,3,0,0,5605,0,0,1,1,0,4,1,8,0,0,1,0,1305,23,446,8,0,69,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,65
2018-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,8,11,9,16,0,0,0,0,0,3,0,0,5673,0,0,1,1,0,4,1,11,0,0,1,0,1308,24,448,8,0,72,1,19,0,0,0,1,0,3,1,2,0,0,1,23,4,65
2018-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,8,11,9,17,0,0,0,0,0,3,0,0,5713,0,0,1,1,0,4,1,12,0,0,2,0,1313,24,455,8,0,75,1,20,0,0,0,1,0,3,1,2,0,0,1,23,4,67
2018-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,8,11,9,17,0,0,0,0,0,3,0,0,5794,0,0,1,1,0,4,1,12,0,0,2,0,1316,25,460,8,0,78,1,20,0,0,0,1,0,3,1,2,0,0,1,24,4,69
2018-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,8,11,9,17,0,0,0,0,0,3,0,1,5824,0,0,1,1,0,4,1,12,0,0,2,0,1322,25,464,8,0,81,1,20,0,0,0,1,0,3,1,2,0,0,1,24,4,69
2018-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,8,11,9,17,0,0,0,0,0,3,0,1,5841,0,0,1,1,0,4,1,12,0,0,2,0,1327,26,467,8,0,83,1,20,0,0,0,1,0,3,1,3,0,0,1,24,4,70
2018-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,8,11,9,17,0,0,0,0,0,3,0,1,5857,0,0,1,1,0,4,1,12,0,0,2,0,1338,26,469,8,0,87,1,20,0,0,0,1,0,3,1,3,0,0,1,24,4,71
2018-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,8,11,9,17,0,0,0,0,0,3,0,1,5874,0,0,1,1,0,4,1,12,0,0,2,0,1340,26,472,8,0,87,1,21,0,0,0,1,0,3,1,3,0,0,1,24,4,76
2019-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,8,11,9,17,0,0,0,0,0,3,0,1,5924,0,0,1,1,0,4,3,12,0,0,2,0,1345,26,475,8,0,89,1,27,0,0,0,1,0,3,1,3,0,0,1,24,4,79
2019-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,8,11,9,17,0,0,0,0,0,3,0,1,6000,0,0,1,1,0,4,3,12,0,1,2,0,1348,26,475,8,0,91,1,28,0,0,0,1,0,3,1,3,0,0,1,24,4,80
2019-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,8,11,9,17,0,0,0,0,0,3,0,1,6145,0,0,1,1,0,4,3,12,0,1,2,0,1356,28,477,8,0,93,1,29,0,0,0,1,0,4,1,3,0,0,1,25,4,83
2019-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,8,11,9,17,0,0,0,0,0,3,0,1,6208,0,0,1,1,0,4,4,13,0,1,2,1,1368,28,479,8,0,94,1,30,0,0,0,1,0,4,1,3,0,0,1,25,4,85
2019-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,9,11,9,17,0,0,0,0,0,3,0,1,6234,0,0,1,1,0,4,5,16,0,1,2,2,1378,29,482,9,0,96,2,31,0,0,0,1,0,4,1,3,0,0,1,25,4,88
2019-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,9,11,9,18,0,0,0,0,0,3,1,1,6252,0,0,1,1,0,4,5,17,0,1,2,2,1380,29,483,10,0,99,3,32,0,0,0,1,0,4,1,4,0,0,1,25,4,89
2019-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,9,11,9,18,0,0,0,1,0,3,1,1,6272,0,0,1,1,0,4,5,17,0,1,2,3,1386,31,484,10,0,103,3,33,0,0,0,1,0,4,1,4,0,0,1,25,4,90
2019-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,9,11,9,18,0,0,0,1,0,3,1,1,6280,0,0,1,1,0,4,5,19,0,1,2,3,1393,32,485,10,0,103,4,36,0,0,0,1,0,4,1,4,0,0,1,25,4,96
2019-05-03,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,9,11,9,20,0,0,0,1,0,3,1,1,6289,0,0,1,1,0,4,5,19,0,1,2,3,1402,33,487,10,0,104,5,36,0,0,0,1,0,4,1,5,0,0,1,25,4,100
2019-05-18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,10,11,9,21,0,0,0,1,0,3,1,1,6296,0,0,1,1,0,4,5,19,0,1,2,3,1406,33,488,10,0,105,5,36,0,0,0,1,0,4,1,5,0,0,1,25,4,102
2019-06-02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,12,11,9,22,0,0,0,1,0,3,1,1,6307,0,0,1,1,0,4,6,19,0,1,2,3,1409,33,489,10,0,105,5,36,0,0,0,1,0,4,1,5,0,0,1,25,4,103
2019-06-17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,14,11,9,22,0,0,0,1,0,3,1,1,6316,0,0,1,1,0,4,6,19,0,1,2,3,1414,41,489,10,0,107,5,36,0,0,0,1,0,4,1,5,0,0,1,25,4,105
2019-07-02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101,14,11,10,22,0,0,0,1,0,3,1,1,6327,0,0,1,1,0,4,6,19,0,1,2,3,1420,44,489,10,0,109,5,37,0,0,0,1,0,4,1,5,0,0,1,25,4,105
2019-07-17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,14,11,11,22,0,0,0,1,0,3,1,1,6332,0,0,1,1,0,4,6,20,0,1,2,4,1422,44,492,10,0,112,5,38,0,0,0,1,0,4,1,5,0,0,1,25,4,105
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121,14,11,11,22,0,0,0,1,0,3,2,1,6339,0,0,1,1,0,4,6,21,0,1,2,4,1430,44,494,11,0,115,5,38,0,0,0,1,0,4,1,5,0,0,1,25,4,105
2019-08-16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,14,11,11,22,0,0,0,1,0,3,2,1,6352,0,0,1,1,0,4,6,23,0,1,2,4,1432,48,495,11,0,120,6,39,0,0,0,1,0,4,1,5,0,0,1,25,4,106
2019-08-31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141,14,11,12,22,0,0,2,1,0,3,2,1,6367,0,0,1,1,0,4,6,24,0,1,2,4,1437,51,497,11,0,123,6,40,0,0,0,1,0,4,1,5,0,0,1,25,4,107
2019-09-15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,148,14,11,12,22,0,0,2,1,0,3,2,1,6373,0,0,1,1,0,4,6,24,0,1,2,4,1447,54,498,11,0,126,6,45,0,0,0,1,0,4,1,5,0,0,1,25,4,113
